Report_Date,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZC_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2010-07-20,1179329,325530,130157,578873,623319,002602 ,CORN - CHICAGO BOARD OF TRADE ,374.0,0.0376875324866937,-44446,-0.034512007965684634,195373,0.040042938901447,0.06803239416000106,0.09831309648947632,0.019768234492160808,-0.03008021390374327,-0.0156141836909945
2010-07-27,1218788,339893,149061,590530,628921,002602 ,CORN - CHICAGO BOARD OF TRADE ,362.75,0.03149932555949025,-38391,0.005134275507513171,190832,-0.0038504946456841137,0.01415309020206634,0.0680370750622758,-0.03008021390374327,0.07374224672639551,-0.013576842674969641
2010-08-03,1244111,387305,127654,576225,688633,002602 ,CORN - CHICAGO BOARD OF TRADE ,389.5,0.09035206665643178,-112408,-0.060730003905519254,259651,0.056465111241659746,0.05851803127307571,0.13363976549589385,0.07374224672639551,0.010269576379974277,-0.010800860485584164
2010-08-10,1296610,424807,114341,579152,747494,002602 ,CORN - CHICAGO BOARD OF TRADE ,393.5,0.1298324091284195,-168342,-0.04495901089211493,310466,0.04084442626100083,0.046574594880623765,0.09425055828826222,0.010269576379974277,0.05400254129606097,-0.00772612915481293
2010-08-17,1342765,459690,112455,567978,787479,002602 ,CORN - CHICAGO BOARD OF TRADE ,414.75,0.16346940827322726,-219501,-0.039455965941956335,347235,0.028357794556574452,0.0377429900026338,0.06426517753366716,0.05400254129606097,-0.022905364677516582,-0.0040714626716907894
2010-08-24,1347806,469741,111766,562815,791750,002602 ,CORN - CHICAGO BOARD OF TRADE ,405.25,0.16985753142514576,-228935,-0.007025801238489237,357975,0.007998421168261013,0.006964597490707349,0.018469253164622265,-0.022905364677516582,0.047501542257865514,-1.8022525988882808e-05
2010-08-31,1339412,504861,100490,528946,811715,002602 ,CORN - CHICAGO BOARD OF TRADE ,424.5,0.21111427999749144,-282769,-0.03994195010261121,404371,0.03442335172866125,0.040154819152641866,0.07664313761767966,0.047501542257865514,0.06360424028268552,0.005397775678722334
2010-09-07,1381018,530630,97933,543399,864603,002602 ,CORN - CHICAGO BOARD OF TRADE ,451.5,0.23258494820487496,-321204,-0.02869542754581861,432697,0.021148085876489087,0.04782734683615506,0.04506469518568544,0.06360424028268552,0.058693244739756345,0.011401092761002386
2010-09-14,1374822,555879,111790,535492,869005,002602 ,CORN - CHICAGO BOARD OF TRADE ,478.0,0.24258631299179093,-333513,-0.008912990272393263,444089,0.008248987341222199,0.008763991663919538,0.05857093859382419,0.058693244739756345,0.05700836820083688,0.017951078512819976
2010-09-21,1441646,580978,115264,556103,924119,002602 ,CORN - CHICAGO BOARD OF TRADE ,505.25,0.2552748733045422,-368016,-0.025096339744345088,465714,0.015729308957814176,0.051157866860511464,0.041038891649742476,0.05700836820083688,-0.010390895596239513,0.02401059548710551
2010-09-28,1449581,577927,108774,556376,929934,002602 ,CORN - CHICAGO BOARD OF TRADE ,500.0,0.25770067350496456,-373558,-0.00384421695756101,469153,0.0023854677223118575,0.00409604994920306,0.013893965495899963,-0.010390895596239513,-0.018000000000000016,0.030245976343628776
2010-10-05,1439869,555109,110974,560663,907609,002602 ,CORN - CHICAGO BOARD OF TRADE ,491.0,0.24095664258345725,-346946,0.018358408395253524,444135,-0.017258780295823412,0.018124707138731787,0.03755988367816023,-0.018000000000000016,0.1792260692464358,0.03574989693467832
2010-10-12,1475534,556358,123621,585036,933704,002602 ,CORN - CHICAGO BOARD OF TRADE ,579.0,0.2362995363034671,-348668,-0.0011959421308466256,432737,-0.007915997913699093,0.03323017764726023,0.0204359252271026,0.1792260692464358,-0.05699481865284972,0.04062101161157367
2010-10-19,1530657,558591,127176,612655,959627,002602 ,CORN - CHICAGO BOARD OF TRADE ,546.0,0.22668174515910489,-346972,0.001149414381505272,431415,-0.0008959468233195575,0.034053687570041506,0.008440184494150346,-0.05699481865284972,0.04578754578754585,0.044676908731297
2010-10-26,1580990,555870,125207,635029,986312,002602 ,CORN - CHICAGO BOARD OF TRADE ,571.0,0.2221917912194258,-351283,-0.002816437647363191,430663,-0.0004912923012797772,0.03025828619642629,0.006886152373373348,0.04578754578754585,0.008318739054290702,0.04840580791049746
2010-11-02,1618200,569747,136289,648707,1009496,002602 ,CORN - CHICAGO BOARD OF TRADE ,575.75,0.22295698924731183,-360789,-0.006012688252297611,433458,0.00176787961973194,0.022230088837132726,0.03535088862324301,0.008318739054290702,0.0008684324793746256,0.05198784017628974
2010-11-09,1674251,586970,151362,669543,1033156,002602 ,CORN - CHICAGO BOARD OF TRADE ,576.25,0.21717950295385818,-363613,-0.0017451489309108887,435608,0.001328636756890372,0.026132628256667796,0.04374183971438323,0.0008684324793746256,-0.08633405639913228,0.055440313293240666
2010-11-16,1632201,559943,150890,685568,1015234,002602 ,CORN - CHICAGO BOARD OF TRADE ,526.5,0.20197634972653492,-329666,0.020275932342283205,409053,-0.01586082373550919,0.019959407385456977,0.03868559844576715,-0.08633405639913228,0.003798670465337217,0.058391270227214305
2010-11-23,1630025,545278,152985,682910,998800,002602 ,CORN - CHICAGO BOARD OF TRADE ,528.5,0.19379457370285733,-315890,0.008440136968424845,392293,-0.010268343175871109,0.011352730256703,0.024002417427244464,0.003798670465337217,0.002838221381267658,0.060975325627355116
2010-11-30,1518147,531645,116899,634980,970712,002602 ,CORN - CHICAGO BOARD OF TRADE ,530.0,0.2211459101127888,-335732,-0.012172819435284735,414746,0.0137746353583534,0.0473428278897821,0.07666249321557211,0.002838221381267658,0.032547169811320664,0.06343166596721919
2010-12-07,1489862,540244,118656,622779,963137,002602 ,CORN - CHICAGO BOARD OF TRADE ,547.25,0.22844934631529631,-340358,-0.003047135751676221,421588,0.004506809946599374,0.012469765107357514,0.015717104264683562,0.032547169811320664,0.04979442667884881,0.06663452241705088
2010-12-14,1490016,563746,122119,629368,981618,002602 ,CORN - CHICAGO BOARD OF TRADE ,574.5,0.23640685737602818,-352250,-0.00798194732129553,441627,0.01345023901542559,0.01556189811705378,0.03931531715425047,0.04979442667884881,0.04830287206266326,0.06961266695590472
2010-12-21,1518419,587744,124981,640827,1012811,002602 ,CORN - CHICAGO BOARD OF TRADE ,602.25,0.24498112839736594,-371984,-0.013244153082919916,462763,0.014185082576294483,0.0257928276926389,0.03768634466308885,0.04830287206266326,0.03486924034869232,0.07272108379300032
2010-12-28,1542447,600205,119770,648130,1042683,002602 ,CORN - CHICAGO BOARD OF TRADE ,623.25,0.2557967956111296,-394553,-0.014863486297260507,480435,0.011638421278975039,0.021986464499622372,0.024545296711691377,0.03486924034869232,-0.023666265543521914,0.07561333614658478
2011-01-04,1546155,584256,127786,664808,1031627,002602 ,CORN - CHICAGO BOARD OF TRADE ,608.5,0.23724594235377436,-366819,0.017980520562456928,456470,-0.015537000623035995,0.01634840120605859,0.033656722496706655,-0.023666265543521914,-0.0024650780608052036,0.07769726561290932
2011-01-11,1553651,587467,126516,644154,1021248,002602 ,CORN - CHICAGO BOARD OF TRADE ,607.0,0.24271474095533682,-377094,-0.006645517428718337,460951,0.0028981570411763372,0.018633939433241944,0.006276059794140757,-0.0024650780608052036,0.08649093904448102,0.08024323968085435
2011-01-18,1610189,606740,127021,653452,1049664,002602 ,CORN - CHICAGO BOARD OF TRADE ,659.5,0.24606552398507256,-396212,-0.012305208827465114,479719,0.012079933009408161,0.022144117018453237,0.026954280753542365,0.08649093904448102,-0.023502653525398043,0.08455674508034693
2011-01-25,1623752,603395,121475,648014,1035169,002602 ,CORN - CHICAGO BOARD OF TRADE ,644.0,0.23843234681158207,-387155,0.005624805535250831,481920,0.0013669202807869139,0.011842443750917161,0.012265647633368742,-0.023502653525398043,0.03416149068322971,0.08944356780925437
2011-02-01,1669116,614748,116571,661108,1064276,002602 ,CORN - CHICAGO BOARD OF TRADE ,666.0,0.2415458242566724,-403168,-0.009861727652991344,498177,0.010011996905931448,0.024458903061579336,0.0222296973003573,0.03416149068322971,0.011636636636636721,0.09452874603928982
2011-02-08,1690126,620688,127955,677886,1086056,002602 ,CORN - CHICAGO BOARD OF TRADE ,673.75,0.24150270453208814,-408170,-0.0029967959087325267,492733,-0.0032616067427308827,0.02185899536379314,0.02314053560909539,0.011636636636636721,0.02486085343228206,0.10011180949497192
2011-02-15,1719874,614859,131535,689418,1097213,002602 ,CORN - CHICAGO BOARD OF TRADE ,690.5,0.23710748578093513,-407795,0.00022187694881920046,483324,-0.005567040563839619,0.01269932067673739,0.012605942705863123,0.02486085343228206,-0.015568428674873291,0.10552204694476473
2011-02-22,1712941,594534,111754,701567,1105324,002602 ,CORN - CHICAGO BOARD OF TRADE ,679.75,0.2357098113712031,-403757,0.0023478464120046004,482780,-0.000316302240745543,0.011212629870866587,0.056784201345626714,-0.015568428674873291,0.06987863184994492,0.11082647814051566
2011-03-01,1647635,584572,105875,672666,1077676,002602 ,CORN - CHICAGO BOARD OF TRADE ,727.25,0.24581293793831765,-405010,-0.0007314904599749787,478697,-0.002383619751059727,0.032307400496588666,0.022943107870698257,0.06987863184994492,-0.03918872464764522,0.1159190617529766
2011-03-08,1627775,558925,101036,673431,1053631,002602 ,CORN - CHICAGO BOARD OF TRADE ,698.75,0.23357036445454685,-380200,0.015057946693290686,457889,-0.012629010672873543,0.014365436793815162,0.04619363871501498,-0.03918872464764522,-0.08980322003577823,0.1207938553936029
2011-03-15,1613794,528936,109633,706250,1037756,002602 ,CORN - CHICAGO BOARD OF TRADE ,636.0,0.20542027049301212,-331506,0.029914453778931364,419303,-0.023704750349403326,0.027920775501919144,0.06042573316274357,-0.08980322003577823,0.07979559748427678,0.125465263676692
2011-03-22,1570517,495574,105974,712776,1014042,002602 ,CORN - CHICAGO BOARD OF TRADE ,686.75,0.19182600379365522,-301266,0.01873845112821091,389600,-0.01840569490281907,0.017511978679860877,0.06154288602073318,0.07979559748427678,-0.021842009464870804,0.1301708284866217
2011-03-29,1533106,486703,98372,691950,996873,002602 ,CORN - CHICAGO BOARD OF TRADE ,671.75,0.1988923140343851,-304923,-0.00232853257876228,388331,-0.0008080141762234984,0.022497917188479787,0.02815536469683374,-0.021842009464870804,0.14142165984369193,0.13555806575853319
2011-04-05,1618509,523604,104990,716614,1046688,002602 ,CORN - CHICAGO BOARD OF TRADE ,766.75,0.20393708036223462,-330074,-0.016405258344824168,418614,0.019752711162828923,0.04223836869691068,0.06923228665879726,0.14142165984369193,-0.0185849364199544,0.14130041323177658
2011-04-12,1659868,557213,107640,701124,1060658,002602 ,CORN - CHICAGO BOARD OF TRADE ,752.5,0.2166039709181694,-359534,-0.018201937709336185,449573,0.01912809876250302,0.016721705636679227,0.05453686754816478,-0.0185849364199544,-0.0046511627906976605,0.147290681260143
2011-04-19,1650391,569049,110321,671176,1057520,002602 ,CORN - CHICAGO BOARD OF TRADE ,749.0,0.2340924059813705,-386344,-0.016151886776538858,458728,0.005515498822797957,0.01913928186332357,0.021368326537821804,-0.0046511627906976605,0.023030707610146806,0.15311488321670488
2011-04-26,1592733,570525,97458,627856,1041771,002602 ,CORN - CHICAGO BOARD OF TRADE ,766.25,0.2598772047794577,-413915,-0.016705738215974274,473067,0.008688244179712565,0.03537856060066111,0.02146611515562522,0.023030707610146806,-0.06166394779771611,0.1595494253195473
2011-05-03,1492620,547057,100606,609289,994298,002602 ,CORN - CHICAGO BOARD OF TRADE ,719.0,0.25794174002760245,-385009,0.01814867903157654,446451,-0.016710898813548786,0.04118267359363727,0.04109544624287631,-0.06166394779771611,-0.018080667593880384,0.16505285761396926
2011-05-10,1445980,535090,113425,591123,949761,002602 ,CORN - CHICAGO BOARD OF TRADE ,706.0,0.24802417737451418,-358638,0.017667591215446664,421665,-0.01660570004421755,0.04069287499902653,0.038219624835200416,-0.018080667593880384,0.020184135977337148,0.1700762968503282
2011-05-17,1421489,527969,112425,578252,925849,002602 ,CORN - CHICAGO BOARD OF TRADE ,720.25,0.24453020740927295,-347597,0.007635651945393436,415544,-0.004233115257472441,0.024455139648201816,0.012681255602020006,0.020184135977337148,0.018049288441513323,0.17518002363740223
2011-05-24,1405435,532190,92731,567770,945177,002602 ,CORN - CHICAGO BOARD OF TRADE ,733.25,0.26853394144873294,-377407,-0.02097096776689795,439459,0.016823907888137018,0.01970326786067192,0.03826883718101968,0.018049288441513323,0.01943402659393123,0.1805724558902869
2011-05-31,1435358,554915,91397,564065,959110,002602 ,CORN - CHICAGO BOARD OF TRADE ,747.5,0.2752240207669446,-395045,-0.012549851113712126,463518,0.017118543369134823,0.01157975938418107,0.03722505539120425,0.01943402659393123,0.0,0.18619187168742415
2011-05-31,20387,16309,1604,9,3842,002603 ,MINI CORN - CHICAGO BOARD OF TRADE ,747.5,0.18801196841124246,-3833,0.2725536068353679,14705,-0.3126836649811406,394.5271358088808,35.08061184614526,0.0,-0.014715719063545185,0.19070088236462873
2011-06-07,1451153,552261,94129,559949,947232,002602 ,CORN - CHICAGO BOARD OF TRADE ,736.5,0.26687950891463547,-387283,-18.80855447098641,458132,21.75047824594104,0.9974448987878696,0.9722876282120702,-0.014715719063545185,0.025797691785471866,0.19681549023217143
2011-06-14,1482562,563323,103123,570238,954051,002602 ,CORN - CHICAGO BOARD OF TRADE ,755.5,0.258884957256425,-383813,0.0023912020303854934,460200,0.00142507371724415,0.011223593426180994,0.030093961101124472,0.025797691785471866,-0.06353408338848443,0.20247715439798167
2011-06-21,1414879,505369,100850,588730,926365,002602 ,CORN - CHICAGO BOARD OF TRADE ,707.5,0.23863171338326458,-337635,0.031147432620018588,404519,-0.03755728259593865,0.030478616852408595,0.09934858524724563,-0.06353408338848443,-0.034628975265017625,0.2090922938303987
2011-06-28,1251856,410486,89071,563648,823046,002602 ,CORN - CHICAGO BOARD OF TRADE ,683.0,0.2072107335028949,-259398,0.05529589456059494,321415,-0.05873576468376448,0.09259504980911434,0.2135131726709865,-0.034628975265017625,-0.0036603221083455484,0.21423501830292757
2011-07-05,1200848,390487,98322,565396,780521,002602 ,CORN - CHICAGO BOARD OF TRADE ,680.5,0.17914423807176263,-215125,0.03536588872841605,292165,-0.023365307191881495,0.03289430180315725,0.05983932374403908,-0.0036603221083455484,0.02424687729610575,0.21757982056943853
2011-07-12,1188189,403287,96337,547026,768505,002602 ,CORN - CHICAGO BOARD OF TRADE ,697.0,0.18640048005830723,-221479,-0.005291260842338081,306950,0.012312132759516608,0.02309789735095562,0.029592253374537653,0.02424687729610575,0.0014347202295552641,0.22043968494581573
2011-07-19,1196995,425864,96428,546661,791581,002602 ,CORN - CHICAGO BOARD OF TRADE ,698.0,0.2046123835103739,-244920,-0.01972834288147761,329436,0.0189245986959987,0.01751626387454586,0.043401009397042264,0.0014347202295552641,-0.011819484240687683,0.22376878221410196
2011-07-26,1203373,429771,99765,544362,785850,002602 ,CORN - CHICAGO BOARD OF TRADE ,689.75,0.20067593339720935,-241488,0.0028671798963237106,330006,0.00047619246529851837,0.00603663175493831,0.0136799008943679,-0.011819484240687683,0.031170714026821367,0.22589039503604
2011-08-02,1234631,448697,95486,549755,811232,002602 ,CORN - CHICAGO BOARD OF TRADE ,711.25,0.2117855456407623,-261477,-0.016610809782170617,353211,0.01928329786358843,0.022612265951107543,0.042641905388444694,0.031170714026821367,-0.046397188049209115,0.22746641689204658
2011-08-09,1224921,452171,90796,533871,803769,002602 ,CORN - CHICAGO BOARD OF TRADE ,678.25,0.22033910758326455,-269898,-0.006820661395996051,361375,0.00661250203502099,0.01745387398702192,0.015035904576152878,-0.046397188049209115,0.05270917803169928,0.22856006495570114
2011-08-16,1245188,471986,98619,512514,799481,002602 ,CORN - CHICAGO BOARD OF TRADE ,714.0,0.23046078182571628,-286967,-0.013934776201893836,373367,0.009790019111436574,0.019546568393934427,0.04843630883010138,0.05270917803169928,0.022759103641456502,0.22972551207878902
2011-08-23,1265224,471621,102591,523159,803953,002602 ,CORN - CHICAGO BOARD OF TRADE ,730.25,0.2219322428281474,-280794,0.0049574843316832476,369030,-0.0034830081883217637,0.011390899939115915,0.007552959534109354,0.022759103641456502,0.04553235193426919,0.22993354982553244
2011-08-30,1237201,491717,107548,497222,787716,002602 ,CORN - CHICAGO BOARD OF TRADE ,763.5,0.2347993575821552,-290494,-0.007666626621056825,384169,0.011965470145997862,0.03282181708378147,0.0418062126104478,0.04553235193426919,-0.02193844138834311,0.22997613462124933
2011-09-06,1239567,502958,110635,503129,798814,002602 ,CORN - CHICAGO BOARD OF TRADE ,746.75,0.2385389414206735,-295685,-0.004195761238472972,392323,0.00659068332469825,0.013061247689030933,0.023350983469498512,-0.02193844138834311,-0.050217609641781014,0.22989830055257401
2011-09-13,1213565,481904,112679,507491,781525,002602 ,CORN - CHICAGO BOARD OF TRADE ,709.25,0.225809083155826,-274034,0.017466583089094823,369225,-0.018633926201649446,0.016796533169487423,0.038847393887817175,-0.050217609641781014,-0.026788861473387326,0.22933165074202178
2011-09-20,1211618,449428,98150,533596,787890,002602 ,CORN - CHICAGO BOARD OF TRADE ,690.25,0.2098796815497954,-254294,0.016266125011845267,351278,-0.014788659857527203,0.024570824057159893,0.08584165178294234,-0.026788861473387326,-0.05505251720391158,0.22841201628134541
2011-09-27,1194151,409435,100643,550587,758092,002602 ,CORN - CHICAGO BOARD OF TRADE ,652.25,0.1737678065839245,-207505,0.03861695682962782,308792,-0.035065507445415964,0.035752846954830025,0.08329314340159741,-0.05505251720391158,-0.09888846301264853,0.2271199232813544
2011-10-04,1202658,379544,107874,582314,758392,002602 ,CORN - CHICAGO BOARD OF TRADE ,587.75,0.14640737433252013,-176078,0.026317442266514033,271670,-0.03108652088387482,0.02388816041697434,0.0761605028948459,-0.09888846301264853,0.09740535942152273,0.22539122785883622
2011-10-11,1194707,359635,124316,594982,732453,002602 ,CORN - CHICAGO BOARD OF TRADE ,645.0,0.11506670673227828,-137471,0.03210139540916869,235319,-0.03022555040585104,0.02908390994662639,0.07511297631371772,0.09740535942152273,-0.0015503875968991832,0.22324478481216647
2011-10-18,1237331,367539,125876,600047,751708,002602 ,CORN - CHICAGO BOARD OF TRADE ,644.0,0.12257108243469209,-151661,-0.011877389184126317,241663,0.00531008858238882,0.01799142596106543,0.019180608615465684,-0.0015503875968991832,0.010481366459627273,0.2213290019509216
2011-10-25,1220762,375881,111048,580335,756913,002602 ,CORN - CHICAGO BOARD OF TRADE ,650.75,0.14464572127900444,-176578,-0.020137699613118884,264833,0.018725789622986898,0.01863304338462275,0.04758393934228604,0.010481366459627273,0.005378409527468264,0.21982301602845414
2011-11-01,1231824,383776,114503,589386,772698,002602 ,CORN - CHICAGO BOARD OF TRADE ,654.25,0.14881346685890193,-183312,-0.005516226750177348,269273,0.0036370725825345153,0.018233824051967426,0.022778403264034807,0.005378409527468264,0.00955292319449752,0.2185082845650896
2011-11-08,1267573,385553,112979,605161,806860,002602 ,CORN - CHICAGO BOARD OF TRADE ,660.5,0.159122196512548,-201699,-0.014926645364922261,272574,0.002679765940588915,0.0353656213328272,0.006621440549453195,0.00955292319449752,-0.022710068130204375,0.21768416623405137
2011-11-15,1318579,385203,123007,645358,835832,002602 ,CORN - CHICAGO BOARD OF TRADE ,645.5,0.1444539917593106,-190474,0.008855505757853788,262196,-0.0081872996663703,0.04669826288322228,0.020420692233525512,-0.022710068130204375,-0.07203718048024788,0.21673530888898318
2011-11-22,1298708,361609,133829,655433,788695,002602 ,CORN - CHICAGO BOARD OF TRADE ,599.0,0.10261121052615368,-133262,0.043389133301834776,227780,-0.02610082520652915,0.039616986859890534,0.0694658060140724,-0.07203718048024788,-0.0016694490818029983,0.21445579543539406
2011-11-29,1156942,291709,127401,612130,690977,002602 ,CORN - CHICAGO BOARD OF TRADE ,598.0,0.06815121242032876,-78847,0.041899333799437596,164308,-0.04887318781435088,0.10821904878110547,0.18211925270215457,-0.0016694490818029983,-0.02132107023411367,0.211373139014337
2011-12-06,1146906,294147,148089,586959,644300,002602 ,CORN - CHICAGO BOARD OF TRADE ,585.25,0.04999625078254016,-57341,0.018588658722736316,146058,-0.01577434305263358,0.058353279042021214,0.05229334563445762,-0.02132107023411367,0.005553182400683365,0.20778831965676992
2011-12-13,1166155,299966,158008,596515,640160,002602 ,CORN - CHICAGO BOARD OF TRADE ,588.5,0.03742641415592267,-43645,0.011941693565122164,141958,-0.003574835252409526,0.01107485798613217,0.03436439623210051,0.005553182400683365,0.03143585386576042,0.20379688284443448
2011-12-20,1165319,290323,156046,588654,625141,002602 ,CORN - CHICAGO BOARD OF TRADE ,607.0,0.0313107398060102,-36487,0.006138120575738217,134277,-0.006586602981593356,0.01884997054692102,0.025998669262426378,0.03143585386576042,0.04324546952224062,0.1994798433097206
2011-12-27,1153978,293731,138924,578234,633727,002602 ,CORN - CHICAGO BOARD OF TRADE ,633.25,0.048088438427768984,-55493,-0.016309697173048754,154807,0.017617493579011413,0.015682022771359806,0.04745120245923426,0.04324546952224062,0.03987366758784061,0.19584219900345132
2012-01-03,1176009,308639,117910,579892,661571,002602 ,CORN - CHICAGO BOARD OF TRADE ,658.5,0.06945440043401029,-81679,-0.02269194040094352,190729,0.03112884301087196,0.023763897917215414,0.08421541253173727,0.03987366758784061,-0.009870918754745661,0.19251026937804117
2012-01-10,1211479,338493,115075,575641,689411,002602 ,CORN - CHICAGO BOARD OF TRADE ,652.0,0.09391000586885948,-113770,-0.027288056468955595,223418,0.027796555978738258,0.025367336678650362,0.07207078100747848,-0.009870918754745661,-0.07361963190184051,0.18958420172196014
2012-01-17,1205421,333795,134867,560119,654271,002602 ,CORN - CHICAGO BOARD OF TRADE ,604.0,0.07810715094560323,-94152,0.016193429683882262,198928,-0.02021496039138937,0.04171806421330874,0.052255143365581166,-0.07361963190184051,0.04346026490066235,0.1865010248783836
2012-01-24,1214461,329958,150504,566561,640638,002602 ,CORN - CHICAGO BOARD OF TRADE ,630.25,0.060995783314573296,-74077,0.0166539325264783,179454,-0.016155351532783982,0.016629404099903992,0.04053182145518272,0.04346026490066235,0.0138833796112654,0.1830289087064202
2012-01-31,1235541,344682,132518,578157,678269,002602 ,CORN - CHICAGO BOARD OF TRADE ,639.0,0.08102685382354774,-100112,-0.021437493670031397,212164,0.026933759091481737,0.03918018251771294,0.06854568315171836,0.0138833796112654,0.005086071987480345,0.17994283465433283
2012-02-07,1278749,362429,133841,585652,695794,002602 ,CORN - CHICAGO BOARD OF TRADE ,642.25,0.08613261867653464,-110142,-0.00811790138894622,228588,0.01329296235414284,0.01952481805710112,0.038426662905273336,0.005086071987480345,-0.013623978201634857,0.17703947182540208
2012-02-14,1315896,363551,137710,611398,712531,002602 ,CORN - CHICAGO BOARD OF TRADE ,633.5,0.07685485783071003,-101133,0.007045166799739433,225841,-0.002148193273269422,0.032088578768196784,0.009956888726631436,-0.013623978201634857,-0.006314127861089203,0.1739845688727003
2012-02-21,1312513,349784,136139,609242,706707,002602 ,CORN - CHICAGO BOARD OF TRADE ,629.5,0.07425831210814673,-97465,0.0027874543276976294,213645,-0.00926820964574708,0.006064064792784523,0.031564671768983976,-0.006314127861089203,0.038125496425734706,0.1706854414528893
2012-02-28,1281619,362404,113300,578248,715596,002602 ,CORN - CHICAGO BOARD OF TRADE ,653.5,0.10716757476285854,-137348,-0.030386746645557034,249104,0.02701611336421049,0.03082519994682512,0.07454005011519768,0.038125496425734706,0.006885998469778221,0.16825461857420304
2012-03-06,1289545,374758,91866,567409,736496,002602 ,CORN - CHICAGO BOARD OF TRADE ,658.0,0.13112144205902082,-169087,-0.02476477018521105,282892,0.02636352925479413,0.02434149727165706,0.07240947743793719,0.006885998469778221,0.024316109422492405,0.1668257949504724
2012-03-13,1322339,382012,94585,575543,751089,002602 ,CORN - CHICAGO BOARD OF TRADE ,674.0,0.13275415759498888,-175546,-0.005008743393987802,287427,0.003516744278020542,0.01713135217603676,0.02092543595532494,0.024316109422492405,-0.03931750741839768,0.16568979790819036
2012-03-20,1324553,391254,79542,569311,770797,002602 ,CORN - CHICAGO BOARD OF TRADE ,647.5,0.15211622335988065,-201486,-0.019616754856356805,311712,0.01836518472192078,0.019356648867106235,0.051582851171207915,-0.03931750741839768,-0.025868725868725906,0.16479025770291145
2012-03-27,1309002,364901,95768,579372,732874,002602 ,CORN - CHICAGO BOARD OF TRADE ,630.75,0.11726643656770577,-153502,0.03622656096056556,269133,-0.03214593904509672,0.03656631454772962,0.09242862011552763,-0.025868725868725906,0.043598890210067465,0.16312351455301663
2012-04-03,1342159,354311,108445,614542,739801,002602 ,CORN - CHICAGO BOARD OF TRADE ,658.25,0.09332649857431198,-125259,0.021575979257480126,245866,-0.017774609970038244,0.031082967903994778,0.0502791968121429,0.043598890210067465,-0.035700721610330444,0.1607527939310194
2012-04-10,1349593,352306,113037,613431,724761,002602 ,CORN - CHICAGO BOARD OF TRADE ,634.75,0.0824915363372513,-111330,0.010378055059050382,239269,-0.0049152149633538205,0.012069269581644488,0.014176639597028428,-0.035700721610330444,-0.028357621110673525,0.1578373925917094
2012-04-17,1355022,345654,135223,635407,719026,002602 ,CORN - CHICAGO BOARD OF TRADE ,616.75,0.061710437173713786,-83619,0.02053285694279683,210431,-0.021367923514718883,0.020459483783989315,0.059969597215088266,-0.028357621110673525,0.002432103769760774,0.15402649321467587
2012-04-24,1309733,313627,166553,637005,659288,002602 ,CORN - CHICAGO BOARD OF TRADE ,618.25,0.01701339127898587,-22283,0.04526568572318383,147074,-0.0467571744222603,0.047316463176149216,0.1319442708984131,0.002432103769760774,0.06712494945410441,0.14939325573874093
2012-05-01,1225210,315523,163575,594906,636510,002602 ,CORN - CHICAGO BOARD OF TRADE ,659.75,0.03395662784339011,-41604,-0.014751861638975272,151948,0.003721369164554913,0.05268487659734809,0.010173283962780057,0.06712494945410441,0.009473285335354298,0.14527657209391162
2012-05-08,1232904,307959,149387,606351,652075,002602 ,CORN - CHICAGO BOARD OF TRADE ,666.0,0.0370864235982688,-45724,-0.0033626888451775616,158572,0.005406420123897128,0.021463320052192182,0.047561364918464355,0.009473285335354298,-0.10322822822822819,0.14128726855908463
2012-05-15,1232055,303486,178172,613664,621132,002602 ,CORN - CHICAGO BOARD OF TRADE ,597.25,0.006061417712683281,-7468,0.031029179887485155,125314,-0.026975336279223685,0.0309816358329635,0.06904899326908304,-0.10322822822822819,-0.0004185851820845965,0.13623972002569903
2012-05-22,1195041,287449,140758,599538,634647,002602 ,CORN - CHICAGO BOARD OF TRADE ,597.0,0.02937890833870972,-35109,-0.022434875066454012,146691,0.01735068645474431,0.022396156167835454,0.12482514297991391,-0.0004185851820845965,-0.05778894472361806,0.13151192940207915
2012-05-29,1173286,261793,155142,614492,608565,002602 ,CORN - CHICAGO BOARD OF TRADE ,562.5,-0.005051624241659749,5927,0.03433857081054123,106651,-0.03350512660235088,0.0335519930796357,0.09603415400482089,-0.05778894472361806,0.008888888888888946,0.12779916800490795
2012-06-05,1178388,268436,174870,607968,597547,002602 ,CORN - CHICAGO BOARD OF TRADE ,567.5,-0.00884343696643211,10421,0.003830268152862985,93566,-0.011152438535872755,0.014551457261004633,0.059487126273950724,0.008888888888888946,0.029074889867841458,0.12249680366104126
2012-06-12,1157512,264059,169331,579544,569642,002602 ,CORN - CHICAGO BOARD OF TRADE ,584.0,-0.008554554941979002,9902,-0.0004404321836271245,94728,0.0009860928658472423,0.04901643424128035,0.02288008491197305,0.029074889867841458,0.048801369863013644,0.11735373611876426
2012-06-19,1117515,274943,169579,547808,554152,002602 ,CORN - CHICAGO BOARD OF TRADE ,612.5,0.005676881294658237,-6344,-0.014035275660209139,105364,0.009188673637940686,0.04285636502232386,0.025042630061054345,0.048801369863013644,0.0546938775510204,0.11287383550167569
