,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZO_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2010-06-01,18648,2602,4338,11844,11633,004603 ,OATS - CHICAGO BOARD OF TRADE ,194.25,-0.011314886314886315,211,-0.020750822781279633,-1736,0.016009371339320577,0.0373983047237722,0.04135446685878962,0.01436031331592691,0.01029601029601035,0.10126131508692134
2010-06-08,19082,2588,4383,11769,11377,004603 ,OATS - CHICAGO BOARD OF TRADE ,196.25,-0.020542920029347028,392,0.009706134706134706,-1795,-0.003163878163878164,0.01430052708891385,0.008463635059532348,0.01029601029601035,0.3961783439490445,0.09663168362512603
2010-06-15,16369,2228,1738,10589,11456,004603 ,OATS - CHICAGO BOARD OF TRADE ,274.0,0.05296597226464659,-867,-0.06597840897180589,490,0.11974635782412744,0.05711045588568837,0.7576903681290973,0.3961783439490445,0.014598540145985384,0.09353056560455054
2010-06-22,15660,2061,1020,9871,11544,004603 ,OATS - CHICAGO BOARD OF TRADE ,278.0,0.10683269476372925,-1673,-0.04923941596921009,1041,0.03366118883254933,0.03763717020779827,0.2872444011684518,0.014598540145985384,-0.10611510791366907,0.09203262380007156
2010-06-29,14748,2129,952,9411,11553,004603 ,OATS - CHICAGO BOARD OF TRADE ,248.5,0.145240032546786,-2142,-0.02994891443167305,1177,0.008684546615581098,0.02237168479297844,0.04414151249594288,-0.10611510791366907,-0.002012072434607659,0.09255874695182936
2010-07-06,11614,1886,862,6721,8810,004603 ,OATS - CHICAGO BOARD OF TRADE ,248.0,0.1798691234716721,-2089,0.0035937076213723895,1024,-0.010374288039056143,0.3498164960401777,0.12117903930131005,-0.002012072434607659,-0.006048387096774244,0.09484715105632219
2010-07-13,10009,1854,857,5688,7722,004603 ,OATS - CHICAGO BOARD OF TRADE ,246.5,0.20321710460585474,-2034,0.004735663853969348,997,-0.0023247804374031344,0.158165548098434,0.01364810033198082,-0.006048387096774244,0.03853955375253548,0.09776210682977295
2010-07-20,9724,1812,773,5279,7645,004603 ,OATS - CHICAGO BOARD OF TRADE ,256.0,0.24331550802139038,-2366,-0.03317014686781896,1039,0.004196223398940953,0.037604456824512536,0.04874274661508704,0.03853955375253548,-0.037109375,0.10183899324811414
2010-07-27,10224,2045,768,5165,7703,004603 ,OATS - CHICAGO BOARD OF TRADE ,246.5,0.2482394366197183,-2538,-0.017688194158782394,1277,0.024475524475524476,0.01336649051911719,0.08460718094560966,-0.037109375,0.11561866125760645,0.10596518954499297
2010-08-03,10925,1849,431,5664,8368,004603 ,OATS - CHICAGO BOARD OF TRADE ,275.0,0.24750572082379863,-2704,-0.016236306729264474,1418,0.013791079812206572,0.08295324971493728,0.2337719298245614,0.11561866125760645,-0.012727272727272698,0.1113161607868001
2010-08-10,10779,2143,422,5302,8427,004603 ,OATS - CHICAGO BOARD OF TRADE ,271.5,0.2899155765840987,-3125,-0.038535469107551484,1721,0.027734553775743707,0.030665015660281156,0.11812865497076024,-0.012727272727272698,0.014732965009208066,0.11766607733142462
2010-08-17,11141,2547,457,5424,8837,004603 ,OATS - CHICAGO BOARD OF TRADE ,275.5,0.3063459294497801,-3413,-0.026718619537990537,2090,0.03423323128305038,0.037304536848748335,0.14613848202396804,0.014732965009208066,-0.05081669691470059,0.12422222383693576
2010-08-24,11199,2495,427,5780,9275,004603 ,OATS - CHICAGO BOARD OF TRADE ,261.5,0.31208143584248593,-3495,-0.007360201059150884,2068,-0.001974688089040481,0.052739953503819326,0.02806297056810404,-0.05081669691470059,0.016252390057361454,0.1310881415206319
2010-08-31,10301,2245,309,5751,8728,004603 ,OATS - CHICAGO BOARD OF TRADE ,265.75,0.2890010678574896,-2977,0.0462541298330208,1936,-0.011786766675596035,0.039781752883486426,0.14408770555990602,0.016252390057361454,0.10818438381937923,0.13690310807524625
2010-09-07,10471,2678,346,5178,8881,004603 ,OATS - CHICAGO BOARD OF TRADE ,294.5,0.3536433960462229,-3703,-0.07047859431123192,2332,0.03844286962430832,0.05163951916921545,0.15542328042328044,0.10818438381937923,0.11375212224108666,0.1430377191164674
2010-09-14,11566,3604,255,4999,9645,004603 ,OATS - CHICAGO BOARD OF TRADE ,328.0,0.4016946221684247,-4646,-0.09005825613599465,3349,0.09712539394518194,0.06439497405080578,0.2635397771443379,0.11375212224108666,0.07164634146341453,0.15140022390745023
2010-09-21,12366,3911,239,5389,10538,004603 ,OATS - CHICAGO BOARD OF TRADE ,351.5,0.41638363254083777,-5149,-0.04348953830191942,3672,0.02792668165312122,0.08055503233502857,0.07783132530120482,0.07164634146341453,-0.038406827880512084,0.1597810409155067
2010-09-28,12447,3929,256,5551,10633,004603 ,OATS - CHICAGO BOARD OF TRADE ,338.0,0.40829115449505904,-5082,0.005418081837295811,3673,8.086689309396733e-05,0.01587988136431043,0.008363201911589008,-0.038406827880512084,0.043639053254437954,0.1679998990476485
2010-10-05,13120,4265,287,6136,11226,004603 ,OATS - CHICAGO BOARD OF TRADE ,352.75,0.3879573170731707,-5090,-0.0006427251546557404,3978,0.0245038965212501,0.06784932611450294,0.08062390158172232,0.043639053254437954,0.08575478384124735,0.17387745058279952
2010-10-12,13162,3583,206,6452,11310,004603 ,OATS - CHICAGO BOARD OF TRADE ,383.0,0.36909284303297374,-4858,0.01768292682926829,3377,-0.04580792682926829,0.02251998648800811,0.20137239377144364,0.08575478384124735,-0.09921671018276768,0.1793582736801891
2010-10-19,13547,3762,260,6736,11603,004603 ,OATS - CHICAGO BOARD OF TRADE ,345.0,0.35926773455377575,-4867,-0.0006837866585625285,3502,0.009497036924479563,0.03146300234472981,0.05793137742416708,-0.09921671018276768,0.07536231884057965,0.18371911598608132
2010-10-26,13980,3827,268,6453,11522,004603 ,OATS - CHICAGO BOARD OF TRADE ,371.0,0.36258941344778256,-5069,-0.014911050417066508,3559,0.004207573632538569,0.020250347705146037,0.017826617826617826,0.07536231884057965,-0.02425876010781669,0.18732926919393883
2010-11-02,13686,3914,269,6434,11642,004603 ,OATS - CHICAGO BOARD OF TRADE ,362.0,0.38053485313459007,-5208,-0.00994277539341917,3645,0.0061516452074391985,0.007689754370435937,0.021037532871145112,-0.02425876010781669,0.03038674033149169,0.19060071198456063
2010-11-09,13820,3912,305,6460,11640,004603 ,OATS - CHICAGO BOARD OF TRADE ,373.0,0.3748191027496382,-5180,0.0020458863071752156,3607,-0.002776559988309221,0.0015469613259668509,0.009011145364002845,0.03038674033149169,-0.08176943699731909,0.19337755281545943
2010-11-16,13589,3518,368,7098,11132,004603 ,OATS - CHICAGO BOARD OF TRADE ,342.5,0.29685775259400987,-4034,0.0829232995658466,3150,-0.033068017366136036,0.06286341195831048,0.11760164693772517,-0.08176943699731909,0.014598540145985384,0.1941030029588497
2010-11-23,13409,3481,403,6854,10635,004603 ,OATS - CHICAGO BOARD OF TRADE ,347.5,0.2819747930494444,-3781,0.018617999852822135,3078,-0.005298403120170726,0.04236948939333295,0.018537590113285273,0.014598540145985384,-0.021582733812949617,0.19367032229863712
2010-11-30,11971,3067,196,6344,9935,004603 ,OATS - CHICAGO BOARD OF TRADE ,340.0,0.2999749394369727,-3591,0.014169587590424342,2871,-0.015437392795883362,0.07432888998095706,0.19031566043518236,-0.021582733812949617,0.07058823529411762,0.19234337334706814
2010-12-07,11878,3657,164,5836,10193,004603 ,OATS - CHICAGO BOARD OF TRADE ,364.0,0.3668125947129146,-4357,-0.06398797092974688,3493,0.0519589006766352,0.04778838355480691,0.16278461135828318,0.07058823529411762,0.06318681318681318,0.19471102517976108
2010-12-14,11869,4368,75,5271,10508,004603 ,OATS - CHICAGO BOARD OF TRADE ,387.0,0.44123346532985086,-5237,-0.07408654655665937,4293,0.06735140596059942,0.055770327650674946,0.18005851901868108,0.06318681318681318,0.018733850129198926,0.19937431592616914
2010-12-21,11771,4899,166,4577,10338,004603 ,OATS - CHICAGO BOARD OF TRADE ,394.25,0.48942315861014357,-5761,-0.044148622461875474,4733,0.03707136237256719,0.057928260140797855,0.1228035538005923,0.018733850129198926,-0.01331642358909324,0.20532203351537132
2010-12-28,11770,4573,136,4719,10541,004603 ,OATS - CHICAGO BOARD OF TRADE ,389.0,0.49464740866610024,-5822,-0.005182227508283069,4437,-0.0251465465975703,0.022608125819134992,0.07559991505627522,-0.01331642358909324,0.012210796915167021,0.21067894648876814
2011-01-04,12563,5128,228,4642,10959,004603 ,OATS - CHICAGO BOARD OF TRADE ,393.75,0.502825758178779,-6317,-0.04205607476635514,4900,0.03933729821580289,0.031728735337478366,0.12079910380881255,0.012210796915167021,-0.02984126984126989,0.2129461678364452
2011-01-11,12073,3997,197,4923,10462,004603 ,OATS - CHICAGO BOARD OF TRADE ,382.0,0.4587923465584362,-5539,0.06192788346732468,3800,-0.08755870413117886,0.05056873578160546,0.2770624701955174,-0.02984126984126989,0.041884816753926746,0.21482633013047714
2011-01-18,13840,4239,109,5420,11377,004603 ,OATS - CHICAGO BOARD OF TRADE ,398.0,0.43041907514450867,-5957,-0.034622711836329,4130,0.02733371987078605,0.08406263023158897,0.07589696412143514,0.041884816753926746,-0.042713567839196,0.21870752378309588
2011-01-25,13624,3745,207,5538,11166,004603 ,OATS - CHICAGO BOARD OF TRADE ,381.0,0.4130945390487375,-5628,0.023771676300578033,3538,-0.04277456647398844,0.01969588122605364,0.14979757085020243,-0.042713567839196,0.04330708661417315,0.2244035393969419
2011-02-01,14011,4700,188,5263,11776,004603 ,OATS - CHICAGO BOARD OF TRADE ,397.5,0.4648490471772179,-6513,-0.0649588960657663,4512,0.07149148561362302,0.05193966782088151,0.1992635024549918,0.04330708661417315,0.05534591194968552,0.23161337736698068
2011-02-08,14365,4894,252,5036,12084,004603 ,OATS - CHICAGO BOARD OF TRADE ,419.5,0.49063696484510966,-7048,-0.038184283777032334,4642,0.00927842409535365,0.03125,0.05013602798289934,0.05534591194968552,-0.033373063170440975,0.23907283414741676
2011-02-15,14505,5037,190,4917,12333,004603 ,OATS - CHICAGO BOARD OF TRADE ,405.5,0.5112719751809721,-7416,-0.025617821092934215,4847,0.01427079707622694,0.021333333333333333,0.03921943753587143,-0.033373063170440975,-0.03884093711467329,0.2465157392707784
2011-02-22,14757,5282,103,5132,12870,004603 ,OATS - CHICAGO BOARD OF TRADE ,389.75,0.5243613200515009,-7738,-0.02219924164081351,5179,0.022888659083074803,0.04177313631818687,0.061652739090064995,-0.03884093711467329,-0.025016035920461865,0.25481316072239885
2011-03-01,13122,3900,62,5529,11718,004603 ,OATS - CHICAGO BOARD OF TRADE ,380.0,0.4716506630086877,-6189,0.10496713424137698,3838,-0.09087212848139865,0.08981272105293674,0.3591620393740535,-0.025016035920461865,-0.03026315789473688,0.2621969815296443
2011-03-08,13058,3832,62,5720,11684,004603 ,OATS - CHICAGO BOARD OF TRADE ,368.5,0.4567315055904426,-5964,0.017146776406035666,3770,-0.005182136869379668,0.012928062514364513,0.01746276322547509,-0.03026315789473688,-0.12075983717774763,0.269482309387181
2011-03-15,13164,3822,425,6112,11289,004603 ,OATS - CHICAGO BOARD OF TRADE ,324.0,0.3932695229413552,-5177,0.06026956654924184,3397,-0.028564864450911318,0.045227285788173095,0.08782670120084765,-0.12075983717774763,0.05555555555555558,0.2758853130573058
2011-03-22,12667,3101,427,6371,10724,004603 ,OATS - CHICAGO BOARD OF TRADE ,342.0,0.3436488513460172,-4353,0.06259495594044363,2674,-0.05492251595259799,0.04820122842936531,0.20493197278911565,0.05555555555555558,0.026315789473684292,0.2812241110510429
2011-03-29,13644,2847,529,6846,10858,004603 ,OATS - CHICAGO BOARD OF TRADE ,351.0,0.29404866608032837,-4012,0.026920344201468382,2318,-0.028104523565169338,0.03439900587437867,0.10545023696682465,0.026315789473684292,0.11538461538461542,0.2855448667570229
2011-04-05,13732,2900,357,7402,11664,004603 ,OATS - CHICAGO BOARD OF TRADE ,391.5,0.31036993882901254,-4262,-0.018323072412782176,2543,0.016490765171503958,0.07143606419804888,0.06908197727970525,0.11538461538461542,-0.0012771392081737387,0.2901807612758716
2011-04-12,13652,3176,64,7343,12211,004603 ,OATS - CHICAGO BOARD OF TRADE ,391.0,0.3565777907998828,-4868,-0.04413049810661229,3112,0.04143606175356831,0.03099110156489721,0.1756172839506173,-0.0012771392081737387,0.007672634271099765,0.295601161461791
2011-04-19,13551,3359,140,6929,12150,004603 ,OATS - CHICAGO BOARD OF TRADE ,394.0,0.38528521880304034,-5221,-0.02585701728684442,3219,0.007837679460884851,0.024896483044184705,0.07402114889968563,0.007672634271099765,-0.010786802030456899,0.30283900249562906
2011-04-26,13532,4140,142,6397,12395,004603 ,OATS - CHICAGO BOARD OF TRADE ,389.75,0.44324563996452854,-5998,-0.05733894177551472,3998,0.05748653235923548,0.041347381864623244,0.1828584773470341,-0.010786802030456899,-0.14047466324567026,0.31145314831568693
2011-05-03,13050,3431,328,6226,11501,004603 ,OATS - CHICAGO BOARD OF TRADE ,335.0,0.4042145593869732,-5275,0.05342890925214307,3103,-0.0661395211350872,0.06007784735149772,0.23809523809523808,-0.14047466324567026,0.035820895522387985,0.3196072427296188
2011-05-10,12533,3169,913,6076,10304,004603 ,OATS - CHICAGO BOARD OF TRADE ,347.0,0.3373493975903614,-4228,0.08022988505747126,2256,-0.06490421455938697,0.08223443223443223,0.20749632533072024,0.035820895522387985,0.028818443804034644,0.32672524816877774
2011-05-17,12032,3057,932,5836,9743,004603 ,OATS - CHICAGO BOARD OF TRADE ,357.0,0.32471742021276595,-3907,0.025612383308066703,2125,-0.010452405649086411,0.05141536683997689,0.03284031085485084,0.028818443804034644,0.008403361344537785,0.33389825769565606
2011-05-24,12480,3155,951,5580,9667,004603 ,OATS - CHICAGO BOARD OF TRADE ,360.0,0.32748397435897436,-4087,-0.014960106382978724,2204,0.006565824468085107,0.0217747753656457,0.028494885533365807,0.008403361344537785,0.07222222222222219,0.3408214260239762
2011-05-31,12706,3429,759,5522,10076,004603 ,OATS - CHICAGO BOARD OF TRADE ,386.0,0.3584133480245553,-4554,-0.037419871794871794,2670,0.03733974358974359,0.029939735863572254,0.11127029608404966,0.07222222222222219,-0.03886010362694303,0.3479315843766578
2011-06-07,12644,3722,641,5612,10602,004603 ,OATS - CHICAGO BOARD OF TRADE ,371.0,0.39465359063587474,-4990,-0.03431449708798993,3081,0.032346922713678575,0.037991858887381276,0.09420123768049507,-0.03886010362694303,0.04447439353099725,0.35591613265868116
2011-06-14,12714,3973,546,5711,11188,004603 ,OATS - CHICAGO BOARD OF TRADE ,387.5,0.4307849614598081,-5477,-0.03851629231255932,3427,0.027364757987978487,0.04053494289602935,0.0765656118610312,0.04447439353099725,-0.08774193548387099,0.36318188245089594
2011-06-21,12673,3646,664,6228,10921,004603 ,OATS - CHICAGO BOARD OF TRADE ,353.5,0.37031484257871067,-4693,0.06166430706308007,2982,-0.035000786534528865,0.04571695142573911,0.10324825986078887,-0.08774193548387099,-0.03960396039603964,0.36824884683195325
2011-06-28,11854,3516,597,5560,9814,004603 ,OATS - CHICAGO BOARD OF TRADE ,339.5,0.35886620550025305,-4254,0.034640574449617295,2919,-0.004971198611220706,0.1154546637179654,0.04789691222951617,-0.03960396039603964,0.0,0.37235704246567375
2011-07-05,12361,3605,769,6059,9769,004603 ,OATS - CHICAGO BOARD OF TRADE ,339.5,0.3001375293261063,-3710,0.045891682132613465,2836,-0.0070018559136156575,0.03436947182208744,0.059670781893004114,0.0,0.04786450662739328,0.37466989642441284
2011-07-12,12376,3193,940,6255,9569,004603 ,OATS - CHICAGO BOARD OF TRADE ,355.75,0.26777634130575306,-3314,0.03203624302240919,2253,-0.04716446889410242,0.025025278058645097,0.14105976288410355,0.04786450662739328,-0.006324666198172846,0.3759114202071032
2011-07-19,12418,3059,752,5957,9650,004603 ,OATS - CHICAGO BOARD OF TRADE ,353.5,0.2973908842003543,-3693,-0.030623787976729152,2307,0.004363283775048481,0.024283975139360543,0.0844922592495408,-0.006324666198172846,0.007779349363507881,0.37695133128746794
2011-07-26,12267,3144,786,5451,9186,004603 ,OATS - CHICAGO BOARD OF TRADE ,356.25,0.3044754218635363,-3735,-0.0033821871476888386,2358,0.004106941536479304,0.0662704106032657,0.030279898218829517,0.007779349363507881,-0.0063157894736841635,0.3780327925421567
2011-08-02,12161,3227,872,5747,9509,004603 ,OATS - CHICAGO BOARD OF TRADE ,354.0,0.30934956006907327,-3762,-0.0022010271460014674,2355,-0.00024455857177794083,0.04057420031463031,0.04122956818736277,-0.0063157894736841635,-0.05649717514124297,0.37922209714302735
2011-08-09,12839,3355,1063,6391,9706,004603 ,OATS - CHICAGO BOARD OF TRADE ,334.0,0.2581976789469585,-3315,0.03675684565414029,2292,-0.005180495025080174,0.05224576007951792,0.07220461747397013,-0.05649717514124297,0.041916167664670656,0.37861213757308243
2011-08-16,13078,3088,1105,6484,9792,004603 ,OATS - CHICAGO BOARD OF TRADE ,348.0,0.2529438752102768,-3308,0.0005452138016979515,1983,-0.02406729496066672,0.010997788154337674,0.07369425232530408,0.041916167664670656,0.047413793103448176,0.3775851749915535
2011-08-23,13928,3374,997,7168,10607,004603 ,OATS - CHICAGO BOARD OF TRADE ,364.5,0.24691269385410683,-3439,-0.010016822144058725,2377,0.030126930723352194,0.08433192686357244,0.09013955616563715,0.047413793103448176,0.023319615912208436,0.37633192995331544
2011-08-30,13929,3298,463,7304,11890,004603 ,OATS - CHICAGO BOARD OF TRADE ,373.0,0.32924115155431116,-4586,-0.08235209649626651,2835,0.032883400344629526,0.07392935292278838,0.162190906673757,0.023319615912208436,-0.027479892761394065,0.37710577771671583
2011-09-06,13711,3665,594,6842,11723,004603 ,OATS - CHICAGO BOARD OF TRADE ,362.75,0.35599153963970537,-4881,-0.02117883552300955,3071,0.016943068418407637,0.03388095879342849,0.11692885653909368,-0.027479892761394065,-0.05168849069607162,0.3771509343242828
2011-09-13,13822,3219,1048,7276,11094,004603 ,OATS - CHICAGO BOARD OF TRADE ,344.0,0.2762263058891622,-3818,0.07752899132083728,2171,-0.06564072642403909,0.05786608600979858,0.21092102179517225,-0.05168849069607162,0.014534883720930258,0.37473808208814313
2011-09-20,13938,3039,1343,7469,10699,004603 ,OATS - CHICAGO BOARD OF TRADE ,349.0,0.23174056536088392,-3230,0.042540876862972074,1696,-0.03436550426855737,0.03236459709379128,0.10839799178457325,0.014534883720930258,-0.04154727793696278,0.371187253873144
2011-09-27,14756,3349,2057,8509,10846,004603 ,OATS - CHICAGO BOARD OF TRADE ,334.5,0.15837625372729738,-2337,0.0640694504233032,1292,-0.028985507246376812,0.061327822268147765,0.1894191638919719,-0.04154727793696278,-0.029895366218236186,0.3663811980891486
2011-10-04,15420,3271,2233,9207,11127,004603 ,OATS - CHICAGO BOARD OF TRADE ,324.5,0.1245136186770428,-1920,0.02825969097316346,1038,-0.0172133369476823,0.04814596242746139,0.04614825581395349,-0.029895366218236186,0.04468412942989208,0.3613149731199922
2011-10-11,15545,3352,2093,9271,11522,004603 ,OATS - CHICAGO BOARD OF TRADE ,339.0,0.14480540366677389,-2251,-0.02146562905317769,1259,0.014332036316472114,0.02207473669023229,0.04058769513314968,0.04468412942989208,0.0,0.3570017531321807
2011-10-18,15852,3484,2050,9457,11969,004603 ,OATS - CHICAGO BOARD OF TRADE ,339.0,0.15846580873075952,-2512,-0.016789964618848505,1434,0.011257639112254744,0.029543545225427053,0.03162269606071558,0.0,-0.007374631268436627,0.35314017763558425
2011-10-25,16316,3599,2072,9670,12316,004603 ,OATS - CHICAGO BOARD OF TRADE ,336.5,0.1621721010051483,-2646,-0.008453192026242746,1527,0.005866767600302801,0.0254707541162558,0.02415799682595662,-0.007374631268436627,-0.004457652303120341,0.349285998550149
2011-11-01,16137,3744,2093,9203,11721,004603 ,OATS - CHICAGO BOARD OF TRADE ,335.0,0.15603891677511308,-2518,0.007845060063741112,1651,0.007599901936749203,0.05075511374498184,0.028439266746616412,-0.004457652303120341,-0.020895522388059695,0.34496876900477447
2011-11-08,17459,3700,2345,10081,12331,004603 ,OATS - CHICAGO BOARD OF TRADE ,328.0,0.1288733604444699,-2250,0.016607795748900044,1355,-0.01834293858833736,0.06639300374799215,0.048966087675765095,-0.020895522388059695,-0.018292682926829285,0.34023904319121356
2011-11-15,17867,3729,2348,10855,12810,004603 ,OATS - CHICAGO BOARD OF TRADE ,322.0,0.10941960038058991,-1955,0.016896729480497166,1381,0.0014892032762472078,0.052947390661314174,0.005265756129669245,-0.018292682926829285,-0.05745341614906829,0.3366344633409554
2011-11-22,16778,4508,2710,9317,11448,004603 ,OATS - CHICAGO BOARD OF TRADE ,303.5,0.12701156276075815,-2131,-0.009850562489505792,1798,0.023339116807522247,0.1396580784974717,0.15807702964810197,-0.05745341614906829,0.04612850082372333,0.33365440122001916
2011-11-29,14054,3024,2595,8916,9269,004603 ,OATS - CHICAGO BOARD OF TRADE ,317.5,0.025117404297708836,-353,0.10597210632971749,429,-0.08159494576230779,0.14187517184492715,0.2845702082221036,0.04612850082372333,-0.055118110236220486,0.328368679390418
2011-12-06,12946,2995,2494,8138,8701,004603 ,OATS - CHICAGO BOARD OF TRADE ,300.0,0.043488336165611,-563,-0.014942365162942934,501,0.00512309662729472,0.07993348773680148,0.023683731098560756,-0.055118110236220486,0.021666666666666723,0.32215090518758516
2011-12-13,12801,2831,2193,8018,8745,004603 ,OATS - CHICAGO BOARD OF TRADE ,306.5,0.05679243809077416,-727,-0.012668005561563417,638,0.010582419280086514,0.009783451649466085,0.09255573248407643,0.021666666666666723,0.00815660685154973,0.31475780850991064
2011-12-20,12808,2645,2113,8212,8828,004603 ,OATS - CHICAGO BOARD OF TRADE ,309.0,0.048094940662086194,-616,0.008671197562690415,532,-0.00828060307788454,0.01625586854460094,0.05590584279108869,0.00815660685154973,0.029126213592232997,0.3062707273955249
2011-12-27,12618,2600,2104,8136,8695,004603 ,OATS - CHICAGO BOARD OF TRADE ,318.0,0.04430179109209066,-559,0.004450343535290444,496,-0.0028107432854465957,0.012417562830491355,0.011479591836734694,0.029126213592232997,-0.061320754716981174,0.2976102347498709
2012-01-03,12890,2688,2482,8193,8552,004603 ,OATS - CHICAGO BOARD OF TRADE ,298.5,0.027851047323506593,-359,0.01585037248375337,206,-0.022983040101442385,0.011943863839952225,0.09013539651837524,-0.061320754716981174,0.002512562814070307,0.2884761056949618
2012-01-10,12912,2387,2609,8242,8300,004603 ,OATS - CHICAGO BOARD OF TRADE ,299.25,0.004491945477075589,-58,0.02335143522110163,-222,-0.03320403413498836,0.01819610687945835,0.08566853482786228,0.002512562814070307,-0.04177109440267335,0.27973955952032026
2012-01-17,13456,2506,2667,8652,8476,004603 ,OATS - CHICAGO BOARD OF TRADE ,286.75,-0.013079667063020214,176,0.01812267657992565,-161,0.004724287484510533,0.03421298458664176,0.03421612217282041,-0.04177109440267335,0.027027027027026973,0.27121073755479086
2012-01-24,13713,2658,2853,8817,8585,004603 ,OATS - CHICAGO BOARD OF TRADE ,294.5,-0.016918252752862246,232,0.004161712247324614,-195,-0.002526753864447087,0.01574531663027238,0.06133188169116313,0.027027027027026973,0.011884550084889645,0.26294126078937546
2012-01-31,13649,2611,3014,8631,8341,004603 ,OATS - CHICAGO BOARD OF TRADE ,298.0,-0.02124697780057147,290,0.004229563188215562,-403,-0.015168088674979947,0.02533584727786943,0.036977777777777776,0.011884550084889645,0.09983221476510074,0.25359326030903334
2012-02-07,12551,2860,1838,7676,8673,004603 ,OATS - CHICAGO BOARD OF TRADE ,327.75,0.07943590152179109,-997,-0.09429262217012235,1022,0.10440325298556671,0.07872041103431403,0.3033205619412516,0.09983221476510074,-0.013729977116704761,0.24568554755281571
2012-02-14,12054,2993,1439,7281,8561,004603 ,OATS - CHICAGO BOARD OF TRADE ,323.25,0.10618881699021072,-1280,-0.022548004143096167,1554,0.042387060791968766,0.03200353490720868,0.12003610108303249,-0.013729977116704761,-0.008507347254447017,0.237895486818378
2012-02-21,11396,2592,1410,6954,8324,004603 ,OATS - CHICAGO BOARD OF TRADE ,320.5,0.12021762021762021,-1370,-0.007466401194624191,1182,-0.03086112493777999,0.03691582667888467,0.10744627686156921,-0.008507347254447017,0.0007800312012480326,0.23012349259080336
2012-02-28,11036,2002,1544,6934,7851,004603 ,OATS - CHICAGO BOARD OF TRADE ,320.75,0.08309169989126496,-917,0.03975078975078975,458,-0.06353106353106353,0.033344606019614476,0.2041737168640722,0.0007800312012480326,0.0070148090413093556,0.22265120483854522
2012-03-06,10860,1799,1585,6682,7046,004603 ,OATS - CHICAGO BOARD OF TRADE ,323.0,0.033517495395948435,-364,0.05010873504893077,214,-0.022109459949256977,0.07699592074592075,0.07210401891252956,0.0070148090413093556,0.026315789473684292,0.21451247387326647
2012-03-13,11401,1952,2754,7016,6392,004603 ,OATS - CHICAGO BOARD OF TRADE ,331.5,-0.05473204104903079,624,0.09097605893186003,-802,-0.09355432780847145,0.0736873508353222,0.28091797705057375,0.026315789473684292,-0.0015082956259426794,0.2058970591811437
2012-03-20,10477,1829,988,6530,7675,004603 ,OATS - CHICAGO BOARD OF TRADE ,331.0,0.10928700964016416,-1145,-0.15516182790983246,841,0.14411016577493202,0.12453361492432242,0.6705715299964501,-0.0015082956259426794,0.027190332326284095,0.20139010068680036
2012-03-27,10648,2562,967,5834,7966,004603 ,OATS - CHICAGO BOARD OF TRADE ,340.0,0.20022539444027046,-2132,-0.09420635678152142,1595,0.07196716617352296,0.07152173913043479,0.21365826013034855,0.027190332326284095,-0.0117647058823529,0.19958580700141462
2012-04-03,10573,2615,573,5621,8269,004603 ,OATS - CHICAGO BOARD OF TRADE ,336.0,0.2504492575427977,-2648,-0.048459804658151764,2042,0.04197971450037566,0.037149028077753776,0.1402132998745295,-0.0117647058823529,-0.008928571428571397,0.19843348620744894
2012-04-10,11108,2683,632,5735,8566,004603 ,OATS - CHICAGO BOARD OF TRADE ,333.0,0.25486136118113073,-2831,-0.01730823796462688,2051,0.0008512248179324695,0.028739249003566184,0.038310708898944196,-0.008928571428571397,-0.03678678678678682,0.19647740102247294
2012-04-17,11046,2557,574,6075,8656,004603 ,OATS - CHICAGO BOARD OF TRADE ,320.75,0.2336592431649466,-2581,0.022506301764494058,1983,-0.006121714079942384,0.029190143235354016,0.05876716703928457,-0.03678678678678682,0.06079501169134849,0.1935615168755865
2012-04-24,10908,2647,530,5993,8732,004603 ,OATS - CHICAGO BOARD OF TRADE ,340.25,0.2511001100110011,-2739,-0.014303820387470578,2117,0.012131088176715554,0.010730050933786078,0.042178155492603085,0.06079501169134849,-0.011756061719323974,0.18986641053032643
2012-05-01,10537,3005,631,5429,8480,004603 ,OATS - CHICAGO BOARD OF TRADE ,336.25,0.2895511056277878,-3051,-0.028602860286028604,2374,0.02356068940227356,0.058667050111438634,0.12623762376237624,-0.011756061719323974,-0.011895910780669094,0.1876613441118805
2012-05-08,11477,3978,679,5198,9312,004603 ,OATS - CHICAGO BOARD OF TRADE ,332.25,0.35845604251982227,-4114,-0.10088260415678087,3299,0.08778589731422606,0.07325982081323225,0.21923985398325102,-0.011895910780669094,-0.0060195635816403525,0.18806724112975476
2012-05-15,11865,4305,875,5365,9307,004603 ,OATS - CHICAGO BOARD OF TRADE ,330.25,0.33223767383059416,-3942,0.01498649472858761,3430,0.011414132613052191,0.011723009814612868,0.10096525096525097,-0.0060195635816403525,0.009841029523088629,0.1882118613916361
2012-05-22,12042,4183,591,5373,9609,004603 ,OATS - CHICAGO BOARD OF TRADE ,333.5,0.3517688091679123,-4236,-0.024778761061946902,3592,0.013653603034134008,0.020691496462421573,0.08504398826979472,0.009841029523088629,-0.15892053973013498,0.18867887744565412
