,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,LE_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2010-12-14,334545,128719,45063,128361,173185,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,101.8249969482422,0.13398496465348458,-44824,0.013089742311279528,83656,-0.013690996439402383,0.014800395296240044,0.026861239944298027,-0.004399946916870401,0.010066305490781469,0.14309414977402207
2010-12-21,325371,125054,42868,126634,170235,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,102.8499984741211,0.13400395241124746,-43601,0.003655711488738436,82186,-0.004394027709276779,0.015754423668352033,0.03489715463131692,0.010066305490781469,0.025279518840005677,0.14512183587044591
2010-12-28,325248,126817,46895,125021,167280,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,105.4499969482422,0.12992854683195593,-42259,0.004124522468197842,79922,-0.00695821078092393,0.015627726213731735,0.0333310306714562,0.025279518840005677,0.006875354428615532,0.1468428112394612
2011-01-04,330306,131392,54412,125242,165229,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,106.1750030517578,0.12106047119943325,-39987,0.0069854388036206215,76980,-0.009045405352223534,0.007821779110479187,0.06507933090783836,0.006875354428615532,0.021426831467811658,0.14764624753260452
2011-01-11,333554,132316,54727,127429,168866,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,108.4499969482422,0.12422876056050894,-41437,-0.004389868788335665,77589,0.001843744891100979,0.01965608599537623,0.006624145250022722,0.021426831467811658,0.0069156295168726345,0.14865418214010512
2011-01-18,344832,130909,61225,133333,164620,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,109.1999969482422,0.09073113864142539,-31287,0.030429855435701567,69684,-0.023699311056080873,0.0340657754746554,0.04114316050256592,0.0069156295168726345,-0.02701462482311623,0.14815780252986402
2011-01-25,358433,129099,62192,137248,168576,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,106.25,0.08740266660714834,-31328,-0.00011889847809948033,66907,-0.008053196919079436,0.02573702521711834,0.01451714926473279,-0.02701462482311623,0.025882352941176467,0.14740379586926122
2011-02-01,368348,130564,64954,148655,177494,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,109.0,0.07829281006005191,-28839,0.006944115078689741,65610,-0.0036185284279070286,0.062318142934670966,0.021619492834419336,0.025882352941176467,-0.012385307102028342,0.14669896311382363
2011-02-08,355295,124009,54160,146650,178278,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,107.6500015258789,0.08901898422437693,-31628,-0.007571644206022566,69849,0.01150813904242727,0.008583440023636006,0.09737384168963176,-0.012385307102028342,0.013005123140126695,0.1460768804662766
2011-02-15,353698,127233,55991,145522,177294,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,109.0500030517578,0.08982804539465872,-31772,-0.00040529700671273165,71242,0.003920685627436356,0.006542426645519429,0.027589180456708728,0.013005123140126695,0.009628568482157096,0.14514765142056868
2011-02-22,359080,129025,56462,145333,177991,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,110.0999984741211,0.0909490921243177,-32658,-0.002504961860117954,72563,0.0037348246243970847,0.0027402852865855924,0.012200315925105263,0.009628568482157096,0.011807475656445021,0.14433675015403302
2011-03-01,355843,127418,58570,143011,174299,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.4000015258789,0.08792641698726686,-31288,0.0038153057814414616,68848,-0.010345883925587612,0.0189530742806719,0.019974406950986085,0.011807475656445021,0.03052065959881567,0.14323316769328448
2011-03-08,362122,129895,57316,144239,178177,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,114.8000030517578,0.09371979609082022,-33938,-0.007447104481470761,72579,0.010484961064289589,0.01583668304302516,0.01992938449129592,0.03052065959881567,-0.01132406809407216,0.14215162329780615
2011-03-15,371349,125890,59100,150299,175979,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,113.5,0.06915327629803769,-25680,0.022804469212033513,66790,-0.01598632505067353,0.025309705220701365,0.03129358343694254,-0.01132406809407216,0.006828207276466047,0.14078824808262522
2011-03-22,360991,113516,56544,154435,172285,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,114.2750015258789,0.049447216135582325,-17850,0.021085286347882988,56972,-0.02643874091488061,0.0239654750244858,0.08779254380806774,0.006828207276466047,0.03587834976482229,0.13900233933329925
2011-03-29,382223,113976,53376,160339,178539,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,118.375,0.04761618217637348,-18200,-0.0009695532575604378,60600,0.010050112052655052,0.035877218349966655,0.02167885654189971,0.03587834976482229,0.028511087645195277,0.13706916750644035
2011-04-05,393601,123439,51947,162010,190986,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,121.75,0.07361769914202454,-28976,-0.028192965886406626,71492,0.02849645364093736,0.03999478747634534,0.062103018484941784,0.028511087645195277,-0.03347020080691743,0.13517442320992903
2011-04-12,388055,128100,52549,161568,192420,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,117.6750030517578,0.07950419399311953,-30852,-0.004766248053231572,75551,0.01031247379960925,0.005299614676203713,0.029133845191503967,-0.03347020080691743,0.013384294942822006,0.13323022385531907
2011-04-19,376895,127152,51612,160831,191588,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,119.25,0.08160628291699279,-30757,0.00024481065828297537,75540,-2.834649727487083e-05,0.004452086862513088,0.01054462867243964,0.013384294942822006,-0.027044012361602476,0.13120135326648194
2011-04-26,364340,124208,54726,160788,185137,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,116.0250015258789,0.06683043311192842,-24349,0.017002082808209182,69482,-0.01607344220538877,0.018772855387728556,0.033856058658499784,-0.027044012361602476,-0.04675719009189405,0.12894954702643932
2011-05-03,354805,120489,56933,160043,178272,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,110.5999984741211,0.051377517227773,-18229,0.01679749684360762,63556,-0.016265027172421363,0.022493829714910662,0.0334005929366144,-0.04675719009189405,-0.01288422641973841,0.12655993635959698
2011-05-10,351657,115803,58516,158294,171669,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,109.1750030517578,0.038034220845881074,-13375,0.01368075421710517,57287,-0.01766886035991601,0.02531192891324179,0.03596280382517109,-0.01288422641973841,-0.013052466333179136,0.12402806771023848
2011-05-17,345379,115013,62726,158048,168436,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,107.75,0.030077103703467785,-10388,0.00849407234890817,52287,-0.014218400316217223,0.010655958638095589,0.028131136104062697,-0.013052466333179136,-0.04988399071925753,0.12176726840885307
2011-05-24,339216,110005,64977,159710,166930,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,102.375,0.021284373378614215,-7220,0.009172532203752979,45028,-0.021017490930253433,0.009698750918442321,0.041484266953172325,-0.04988399071925753,0.013431013431013383,0.11929729397681785
2011-05-31,336780,107161,68570,161670,163698,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,103.75,0.00602173525743809,-2028,0.015305881798028395,38591,-0.018976109617470874,0.015957316023702393,0.036629849030620665,0.013431013431013383,-0.002650617116905174,0.11681124134005925
2011-06-07,327332,96621,61970,162248,160202,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,103.4749984741211,-0.006250534625395623,2046,0.01209691786923214,34651,-0.011699032009026665,0.012634516979376648,0.10807675088750307,-0.002650617116905174,0.0077313656782309614,0.114751650575384
2011-06-14,326651,93248,64762,162162,153864,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,104.2750015258789,-0.025403259135897333,8298,0.01909987413390686,28486,-0.018834088937225813,0.020327441413048295,0.03901651794190241,0.0077313656782309614,0.08559094022308211,0.1127411848054912
2011-06-21,320098,88755,61429,162605,152573,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,113.1999969482422,-0.031340402001886924,10032,0.0053084178526929355,27326,-0.003551190720371283,0.005501653034158475,0.052109412454056356,0.08559094022308211,-0.007508820645196201,0.11062807505467334
2011-06-28,327517,87465,59291,166682,156245,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,112.3499984741211,-0.031867048122692865,10437,0.0012652375210091909,28174,0.002649188685964923,0.02399613534947527,0.023358499822835183,-0.007508820645196201,0.0089007566851933,0.10892778320069813
2011-07-05,325689,85743,57125,166688,159022,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,113.3499984741211,-0.02353779218825321,7666,-0.008460629524574296,28618,0.0013556548209711253,0.008544410672070247,0.02721393174118767,0.0089007566851933,0.005955033620154149,0.10711542202809718
2011-07-12,327644,92644,52002,158525,163697,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,114.0250015258789,0.01578542564490728,-5172,-0.03941797236013497,40642,0.0369186555272054,0.03984209644282513,0.08312708267079628,0.005955033620154149,-0.030914286153978954,0.10599154432534695
2011-07-19,323410,94933,51485,154525,165146,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,110.5,0.032840666646053,-10621,-0.016630855440661205,43448,0.008564173310056036,0.017045650058966876,0.01916431039899466,-0.030914286153978954,0.010859700889069623,0.10472745310803061
2011-07-26,313397,93518,57698,154066,158479,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.6999969482422,0.014081181376975529,-4413,0.01919544850190161,35820,-0.02358615998268452,0.022799916811979074,0.05044439741826262,0.010859700889069623,0.007609723605538354,0.10289382497099078
2011-08-02,311162,91841,61475,156251,156102,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,112.5500030517578,-0.00047885024520989065,149,0.014556616687460314,30366,-0.01740284686834909,0.014605270319158132,0.035573586579352445,0.007609723605538354,0.019324703361963458,0.10042629967990455
2011-08-09,306631,88013,52852,157322,157673,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,114.7249984741211,0.0011446983507864502,-351,-0.0016068800174828546,35161,0.015409979367660576,0.008387434721186051,0.08838959287260853,0.019324703361963458,0.027674901669090035,0.09753843817715054
2011-08-16,311777,95410,52944,148419,159963,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,117.9000015258789,0.037026464428100855,-11544,-0.03650315851952347,42466,0.02382342294158125,0.03629589275638656,0.05048060719630074,0.027674901669090035,-0.03223072945358463,0.09532075534761437
2011-08-23,305416,89332,56231,146676,149304,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,114.0999984741211,0.008604657254367813,-2628,0.02859736285870991,33101,-0.03003749474784862,0.04190147982971822,0.06433640416864175,-0.03223072945358463,0.0013146496747142855,0.09193295133084665
2011-08-30,311953,90321,66870,150010,143991,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,114.25,-0.01929457322096598,6019,0.02831220368284569,23451,-0.031596249050475415,0.029411464586855146,0.07397370078439605,0.0013146496747142855,0.023851190145480095,0.08753527933358626
2011-09-06,319453,94012,69861,151576,145614,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,116.9749984741211,-0.01866315232600727,5962,-0.00018271983279532494,24151,0.002243927771170657,0.01073050910192133,0.04077547857182086,0.023851190145480095,0.02244069274838023,0.0831785016505193
2011-09-13,320628,98055,66781,151806,150614,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,119.5999984741211,-0.003717704005888444,1192,-0.014931774001183272,31274,0.02229748977157829,0.01729382977316315,0.043212647722584874,0.02244069274838023,-0.007525096466231451,0.07915825014559376
2011-09-20,329081,100764,55971,151353,163147,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,118.6999969482422,0.03583920068311449,-11794,-0.040501765285626955,44793,0.04216412789899822,0.04129093799682035,0.0862538679937474,-0.007525096466231451,0.01600675294631526,0.07585258121222628
2011-09-27,327627,96304,53286,153036,166552,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,120.5999984741211,0.041254231183632604,-13516,-0.00523275424591514,43018,-0.005393808819105327,0.015920497640712416,0.04776388796042516,0.01600675294631526,0.0035240717838733726,0.07254749576397915
2011-10-04,340399,107804,56160,148697,172766,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,121.0250015258789,0.07070819832020658,-24069,-0.0322104100089431,51644,0.026328721381326935,0.0328280393077897,0.08766558512844283,0.0035240717838733726,0.002891951825724659,0.06982490949286199
2011-10-11,340204,116520,57699,147504,177991,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,121.375,0.08961387873158458,-30487,-0.01885434446047139,58821,0.021084080740542716,0.019717660793560576,0.05886269580240961,0.002891951825724659,-0.005355316382112507,0.06754045150230106
2011-10-18,338012,132994,60813,142279,181842,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,120.7249984741211,0.11704614037371454,-39563,-0.02667811078059047,72181,0.039270555313870505,0.028001888183733854,0.10106962080832993,-0.005355316382112507,0.01138952178404673,0.06582012902044737
2011-10-25,336771,134475,61607,139412,180289,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,122.0999984741211,0.12137921614390788,-40877,-0.0038874359490195616,72868,0.0020324722199211863,0.013825418125060603,0.011602288838343142,0.01138952178404673,-0.004095004146179249,0.06427988773092742
2011-11-01,325310,118169,57353,138716,169053,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,121.5999984741211,0.09325566382834835,-30337,0.031297231649993616,60816,-0.03578692939712742,0.03876933674281685,0.11713631339661125,-0.004095004146179249,0.0094572495091243,0.06258568449199885
2011-11-08,324810,123994,53317,133415,171293,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,122.75,0.11661586773806225,-37878,-0.023180965847960408,70677,0.03031262488088285,0.02474828360266222,0.05561414689443971,0.0094572495091243,-0.008350317929767037,0.06142867323954203
2011-11-15,329560,121460,57389,135891,170498,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,121.7249984741211,0.10500970991625197,-34607,0.010070502755457036,64071,-0.020338043779440287,0.01067597074307498,0.036936186391872475,-0.008350317929767037,-0.0022592033627123476,0.060161044375660576
2011-11-22,322239,111987,53835,138432,167273,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,121.4499969482422,0.08950189145323813,-28841,0.017496055346522637,58152,-0.017960310717320065,0.01886132055412898,0.0785601428037293,-0.0022592033627123476,-0.007204611132043848,0.059128115578132676
2011-11-29,316924,112238,54568,137843,167644,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,120.5749969482422,0.09403200767376406,-29801,-0.002979155223296994,57670,-0.0014957841850303656,0.0031425232497618557,0.005899068378835293,-0.007204611132043848,-0.014306435975790066,0.05833438117277528
2011-12-06,319039,110701,54006,141903,170558,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,118.8499984741211,0.08981660549337228,-28655,0.003616008885411013,56695,-0.003076447350153349,0.022319585484268437,0.01274384209535721,-0.014306435975790066,-0.007993243251484317,0.05728169748734847
2011-12-13,311194,105396,56801,141955,162425,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,117.9000015258789,0.06577890319222093,-20470,0.025655170684461773,48595,-0.025388745576559606,0.026890728694395166,0.04993927137986522,-0.007993243251484317,0.022900737178103814,0.055970042459247235
2011-12-20,310904,103089,61148,145090,157738,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,120.5999984741211,0.04068136788204719,-12648,0.025135446056157897,41941,-0.02138216032442785,0.025829844003856975,0.040514622161875825,0.022900737178103814,0.021973478933729362,0.05417537737214724
2011-12-27,316393,106834,64418,148733,160233,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,123.25,0.036347201107483414,-11500,0.003692458122121298,42416,0.0015278027944317218,0.019866263601820266,0.04096302524934015,0.021973478933729362,-0.01379307868756352,0.052375736108215075
2012-01-03,319647,108603,61662,144794,162339,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,121.5500030517578,0.0548886740685819,-17545,-0.019105985277803238,46941,0.01430183347924891,0.01968202700458759,0.02657621942266467,-0.01379307868756352,-0.0028795236094445453,0.0511032015480064
2012-01-10,333360,111440,68423,145383,158767,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,121.1999969482422,0.04014878809695224,-13384,0.013017484913044702,43017,-0.012276042008841003,0.013680749630116718,0.05336283727058928,-0.0028795236094445453,0.019183206569135303,0.0494862790006303
2012-01-17,333881,111148,68472,146591,157568,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,123.5250015258789,0.0328769831167392,-10977,0.007220422366210703,42676,-0.0010229181665466762,0.007913624124224502,0.0018984522881639015,0.019183206569135303,0.01841733655354183,0.04837369908669404
2012-01-24,335617,115519,68485,144236,158923,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,125.8000030517578,0.04376119207310714,-14687,-0.011111743405584625,47034,0.013052554652705604,0.012237802605233557,0.02382556900936936,0.01841733655354183,-0.007551705521388952,0.04753443996103939
2012-01-31,339209,123790,68943,144362,164943,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,124.8499984741211,0.06067350807319381,-20581,-0.017561684896772213,54847,0.023279512062857364,0.019870354504453534,0.045290635231122846,-0.007551705521388952,0.0040048058158659305,0.04719560723052289
2012-02-07,339300,121769,56795,143318,170676,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,125.3499984741211,0.0806307102858827,-27358,-0.019978833108791335,64974,0.02985475031617675,0.02158321496589107,0.07934970094755942,0.0040048058158659305,0.010370985780476127,0.04703429427016724
2012-02-14,347250,124238,58763,145128,173595,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,126.6500015258789,0.08197840172786178,-28467,-0.0032684939581491307,65475,0.0014765694076038904,0.0148373352409459,0.024245769148802467,0.010370985780476127,0.017765435005902663,0.04688333958426728
2012-02-21,357639,132139,63189,143992,175401,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,128.89999389648438,0.08782319601609444,-31409,-0.008472282217422605,68950,0.010007199424046076,0.009211222537751296,0.06310923165137615,0.017765435005902663,-0.012024790502379923,0.04682322619757069
2012-02-28,366012,135674,69741,144466,173673,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,127.3499984741211,0.07979793012250964,-29207,0.006157046630820464,65933,-0.008435880874289437,0.006921502865099846,0.04910546941557335,-0.012024790502379923,-0.012367467350714145,0.0466669091424792
2012-03-06,364976,130863,65561,148311,176065,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,125.7750015258789,0.07604335627548113,-27754,0.003969815197315935,65302,-0.0017239871916767755,0.01922768638863541,0.04577342890889097,-0.012367467350714145,0.015503851517274292,0.04632697760756884
2012-03-13,351454,123752,67802,145603,162743,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,127.7249984741211,0.0487688289221349,-17140,0.02908136425408794,55950,-0.02562360264784534,0.05198705350482899,0.04882174217192019,0.015503851517274292,-0.025053802986660823,0.045934969004186095
2012-03-20,350752,122400,69794,146869,161853,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,124.5250015258789,0.042719642368397044,-14984,0.0061345154700188365,52606,-0.00951475868819248,0.006983629284599089,0.017399086339844116,-0.025053802986660823,0.008632780044726784,0.04580559258558638
2012-03-27,354737,123859,77774,149803,160029,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,125.5999984741211,0.02882699013635454,-10226,0.013565140041966973,46085,-0.018591483441291853,0.0153567094425366,0.04681277370271731,0.008632780044726784,-0.046178308063899665,0.04544426196943216
2012-04-03,361339,125733,88709,149441,155966,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,119.8000030517578,0.01805783488635326,-6525,0.010433081409607681,37024,-0.02554286696905031,0.014488862403284798,0.05973176896316953,-0.046178308063899665,-0.017111878126347957,0.0443758030414385
2012-04-10,345591,117904,81400,150975,159399,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,117.75,0.024375634782155785,-8424,-0.005255452635890397,36504,-0.0014390918223607194,0.01600327347007159,0.07595432103720949,-0.017111878126347957,0.032696377699542145,0.04331563844122765
2012-04-17,349958,121014,89900,153892,159409,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,121.5999984741211,0.01576474891272667,-5517,0.008411677387431964,31114,-0.015596470972913067,0.00934245342338518,0.05504613254691486,0.032696377699542145,-0.039473647060816575,0.04204945509499176
2012-04-24,354253,124391,89660,150202,161840,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,116.8000030517578,0.03285222708064575,-11638,-0.01749067030900851,34731,0.010335525977403002,0.01961594913505233,0.016897842103050207,-0.039473647060816575,-0.02803939589306037,0.04139602805592863
2012-05-01,345571,122093,90326,151574,161750,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,113.5250015258789,0.029446915395099704,-10176,0.004126993984525184,31767,-0.00836690162115776,0.004666096436915142,0.01395355406060663,-0.02803939589306037,0.019819422768182937,0.0409742857129926
2012-05-08,339620,121324,87709,150257,159465,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,115.7750015258789,0.027112655320652494,-9208,0.002801160977049579,33615,0.005347670956185559,0.011629784128993096,0.01619839929580497,0.019819422768182937,0.005614351261602923,0.04076425560673821
2012-05-15,338710,118501,84492,150430,159201,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,116.4250030517578,0.025895308671134598,-8771,0.0012867322301395678,34009,0.001160120134267711,0.0014113573899254275,0.029754720606129277,0.005614351261602923,0.025123430068221264,0.04068383647150103
2012-05-22,331749,117618,76994,143937,154948,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,119.3499984741211,0.03319075566165987,-11011,-0.006613327034926633,40624,0.019529981400017715,0.035953627649430386,0.04306517583705013,0.025123430068221264,-0.012568077244887843,0.0409128053615596
2012-05-29,329817,115038,73370,143906,157507,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,117.8499984741211,0.04123801987162578,-13601,-0.007807107180428577,41668,0.0031469574889449554,0.008592860958220117,0.03292853806632415,-0.012568077244887843,-0.006151875125227968,0.04159004160414014
2012-06-05,326300,107260,67804,145134,158840,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,117.125,0.04200429053018694,-13706,-0.000318358362364584,39456,-0.00670674950048057,0.008425062669833604,0.0762235525293607,-0.006151875125227968,0.020704401722585253,0.042518019010978264
2012-06-12,319200,105993,68723,143235,154204,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,119.5500030517578,0.0343640350877193,-10969,0.008387986515476556,37270,-0.0066993564204719585,0.02197089151052821,0.012511733327228188,0.020704401722585253,-0.02383944818706296,0.043667390053740124
2012-06-19,311786,103826,73818,141716,149434,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,116.6999969482422,0.024754158300885863,-7718,0.01018483709273183,30008,-0.02275062656641604,0.021600549544908122,0.04087951183265407,-0.02383944818706296,-0.012424995596917565,0.04474613159802421
2012-06-26,315289,102873,77654,141020,146769,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,115.25,0.018234064620078722,-5749,0.006315229035299853,25219,-0.015359894286465716,0.011678695155131017,0.02652788779517745,-0.012424995596917565,0.036659422768946515,0.045709614535385204
2012-07-03,314169,97676,74613,142163,145329,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,119.4749984741211,0.010077378735648648,-3166,0.008192483721284283,23063,-0.006838170694188506,0.008984597832287507,0.04781500850315459,0.036659422768946515,-0.008997672835083015,0.04635606013007562
2012-07-10,300961,97326,72198,134047,139727,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,118.4000015258789,0.018872877216649334,-5680,-0.008002062584150569,25128,0.00657289547982137,0.05010702258066873,0.016310374932163,-0.008997672835083015,-0.02470441734849549,0.04641543419876297
2012-07-17,302765,93876,72386,136591,135074,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,115.4749984741211,-0.005010486681089294,1517,0.023913397416941064,21490,-0.012087944949677866,0.026492187068632322,0.021881127377272016,-0.02470441734849549,0.028794151301780424,0.045687527404010234
2012-07-24,302335,92761,79488,135901,126423,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,118.8000030517578,-0.03134933104007145,9478,0.026294320677753374,13273,-0.0271398609482602,0.035608636647809576,0.0477041956702216,0.028794151301780424,0.0006312874268994406,0.04481386370368241
2012-07-31,303512,94688,77518,132623,128574,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,118.875,-0.013340493950815784,4049,-0.017956902111895746,17170,0.01288967536011378,0.02078507792968526,0.02262987352357061,0.0006312874268994406,0.009463722397476282,0.04456652440165153
2012-08-07,292193,86050,76769,136018,123661,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,120.0,-0.04229054084115636,12357,0.027372888057144364,9281,-0.025992382508764067,0.031993345630566966,0.05765297661820795,0.009463722397476282,0.016041692097981564,0.04373123134026802
2012-08-14,291530,90007,76321,132605,126380,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,121.9250030517578,-0.021352862484135423,6225,-0.020986129031154065,13686,0.015075652051897205,0.02367704693322007,0.02648381511230821,0.016041692097981564,-0.018659023735378866,0.042608551976571166
2012-08-21,287750,89753,68068,133299,132421,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,119.6500015258789,-0.00305125977410947,878,-0.018341165574726443,21685,0.02743799951977498,0.025346229113352402,0.05390283929261632,-0.018659023735378866,-0.006895148910284532,0.04238439972602352
2012-08-28,284535,88314,69518,127570,125364,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,118.8249969482422,-0.007753000509603388,2206,0.00461511728931364,18796,-0.010039965247610774,0.05055073655578135,0.018304272897764713,-0.006895148910284532,0.061855723057305134,0.04260635304739587
2012-09-04,293239,89758,72637,129786,127673,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,126.1750030517578,-0.007205726387008549,2113,-0.0003268490695345037,17121,-0.005886797757745093,0.01757561398125527,0.02809815573139567,0.061855723057305134,0.007331051317540638,0.04282668816160739
2012-09-11,302591,95069,72210,131924,135055,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,127.0999984741211,0.010347300481508042,-3131,-0.01788302374513622,22859,0.01956765641677949,0.03565823529191434,0.03430197454551976,0.007331051317540638,-0.005507450485018772,0.04309716901713424
2012-09-18,294358,99463,65135,118019,135047,057642 ,LIVE CATTLE - CHICAGO MERCANTILE EXCHANGE ,126.4000015258789,0.057847926674321745,-17028,-0.04592667990786243,34328,0.03790264746803441,0.05497775283918029,0.06967885393504174,-0.005507450485018772,-0.029272187760845614,0.04352041374773438
